step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
290,0,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
290,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
290,2,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
291,0,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
291,1,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
291,2,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
292,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
292,1,afternoon,EW,10,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
292,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
293,0,afternoon,EW,10,3,0,0,7,7,1.5,3,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
293,1,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
293,2,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
294,0,afternoon,EW,10,5,0,0,4,4,2.5,5,False,Fixed plan based on time-of-day profile.
294,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
294,2,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
295,0,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
295,1,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
295,2,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
296,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
296,1,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
296,2,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
297,0,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
297,1,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
297,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
298,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
298,1,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
298,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
299,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
299,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
299,2,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
300,0,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
300,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
300,2,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
301,0,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
301,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
301,2,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
302,0,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
302,1,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
302,2,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
303,0,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
303,1,afternoon,NS,10,0,3,8,0,8,1.5,3,False,Fixed plan based on time-of-day profile.
303,2,afternoon,NS,10,0,4,8,0,8,2.0,4,False,Fixed plan based on time-of-day profile.
304,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
304,1,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
304,2,afternoon,EW,10,4,0,0,8,8,2.0,4,False,Fixed plan based on time-of-day profile.
305,0,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
305,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
305,2,afternoon,NS,10,0,4,8,0,8,2.0,4,False,Fixed plan based on time-of-day profile.
306,0,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
306,1,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
306,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
307,0,afternoon,NS,10,0,4,8,0,8,2.0,4,False,Fixed plan based on time-of-day profile.
307,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
307,2,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
308,0,afternoon,EW,10,4,0,0,8,8,2.0,4,False,Fixed plan based on time-of-day profile.
308,1,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
308,2,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
309,0,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
309,1,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
309,2,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
310,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
310,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
310,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
311,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
311,1,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
311,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
312,0,afternoon,EW,10,2,0,0,8,8,1.0,2,False,Fixed plan based on time-of-day profile.
312,1,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
312,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
313,0,afternoon,NS,10,0,4,4,0,4,2.0,4,False,Fixed plan based on time-of-day profile.
313,1,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
313,2,afternoon,NS,10,0,3,4,0,4,1.5,3,False,Fixed plan based on time-of-day profile.
314,0,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
314,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
314,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
315,0,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
315,1,afternoon,NS,10,0,3,4,0,4,1.5,3,False,Fixed plan based on time-of-day profile.
315,2,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
316,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
316,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
316,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
317,0,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
317,1,afternoon,NS,10,0,3,8,0,8,1.5,3,False,Fixed plan based on time-of-day profile.
317,2,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
318,0,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
318,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
318,2,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
319,0,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
319,1,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
319,2,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
320,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
320,1,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
320,2,afternoon,EW,10,3,0,0,8,8,1.5,3,False,Fixed plan based on time-of-day profile.
321,0,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
321,1,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
321,2,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
322,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
322,1,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
322,2,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
323,0,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
323,1,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
323,2,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
324,0,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
324,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
324,2,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
325,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
325,1,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
325,2,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
326,0,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
326,1,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
326,2,afternoon,EW,10,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
327,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
327,1,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
327,2,afternoon,NS,10,0,4,4,0,4,2.0,4,False,Fixed plan based on time-of-day profile.
328,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
328,1,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
328,2,afternoon,EW,10,4,0,0,8,8,2.0,4,False,Fixed plan based on time-of-day profile.
329,0,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
329,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
329,2,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
330,0,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
330,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
330,2,afternoon,EW,10,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
331,0,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
331,1,afternoon,NS,10,0,3,8,0,8,1.5,3,False,Fixed plan based on time-of-day profile.
331,2,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
332,0,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
332,1,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
332,2,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
333,0,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
333,1,afternoon,NS,10,0,4,7,0,7,2.0,4,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
333,2,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
334,0,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
334,1,afternoon,NS,10,0,6,3,0,3,3.0,6,False,Fixed plan based on time-of-day profile.
334,2,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
335,0,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
335,1,afternoon,EW,10,3,0,0,9,9,1.5,3,False,Fixed plan based on time-of-day profile.
335,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
336,0,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
336,1,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
336,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
337,0,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
337,1,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
337,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
338,0,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
338,1,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
338,2,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
339,0,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
339,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
339,2,afternoon,NS,10,0,2,8,0,8,1.0,2,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
340,0,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
340,1,afternoon,NS,10,0,4,4,0,4,2.0,4,False,Fixed plan based on time-of-day profile.
340,2,afternoon,NS,10,0,4,2,0,2,2.0,4,False,Fixed plan based on time-of-day profile.
341,0,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
341,1,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
341,2,afternoon,EW,10,2,0,0,8,8,1.0,2,False,Fixed plan based on time-of-day profile.
342,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
342,1,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
342,2,afternoon,NS,10,0,4,4,0,4,2.0,4,False,Fixed plan based on time-of-day profile.
343,0,afternoon,NS,10,0,2,4,0,4,1.0,2,False,Fixed plan based on time-of-day profile.
343,1,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
343,2,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
344,0,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
344,1,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
344,2,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
345,0,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
345,1,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
345,2,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
346,0,afternoon,EW,10,4,0,0,4,4,2.0,4,False,Fixed plan based on time-of-day profile.
346,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
346,2,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
347,0,afternoon,NS,10,0,3,8,0,8,1.5,3,False,Fixed plan based on time-of-day profile.
347,1,afternoon,EW,10,4,0,0,8,8,2.0,4,False,Fixed plan based on time-of-day profile.
347,2,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
348,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
348,1,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
348,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
349,0,afternoon,NS,10,0,3,4,0,4,1.5,3,False,Fixed plan based on time-of-day profile.
349,1,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
349,2,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
350,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
350,1,afternoon,NS,10,0,2,4,0,4,1.0,2,False,Fixed plan based on time-of-day profile.
350,2,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
351,0,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
351,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
351,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
352,0,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
352,1,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
352,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
353,0,afternoon,NS,10,0,2,4,0,4,1.0,2,False,Fixed plan based on time-of-day profile.
353,1,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
353,2,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
354,0,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
354,1,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
354,2,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
355,0,afternoon,NS,10,0,2,7,0,7,1.0,2,False,Fixed plan based on time-of-day profile.
355,1,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
355,2,afternoon,EW,10,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
356,0,afternoon,EW,10,4,0,0,4,4,2.0,4,False,Fixed plan based on time-of-day profile.
356,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
356,2,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
357,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
357,1,afternoon,EW,10,3,0,0,8,8,1.5,3,False,Fixed plan based on time-of-day profile.
357,2,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
358,0,afternoon,EW,10,3,0,0,8,8,1.5,3,False,Fixed plan based on time-of-day profile.
358,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
358,2,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
359,0,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
359,1,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
359,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
360,0,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
360,1,afternoon,NS,10,0,2,4,0,4,1.0,2,False,Fixed plan based on time-of-day profile.
360,2,afternoon,NS,10,0,2,4,0,4,1.0,2,False,Fixed plan based on time-of-day profile.
361,0,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
361,1,afternoon,EW,10,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
361,2,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
362,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
362,1,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
362,2,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
363,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
363,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
363,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
364,0,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
364,1,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
364,2,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
365,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
365,1,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
365,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
366,0,afternoon,EW,10,2,0,0,8,8,1.0,2,False,Fixed plan based on time-of-day profile.
366,1,afternoon,NS,10,0,2,6,0,6,1.0,2,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
366,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
367,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
367,1,afternoon,EW,10,2,0,0,5,5,1.0,2,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
367,2,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
368,0,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
368,1,afternoon,EW,10,6,0,0,2,2,3.0,6,False,Fixed plan based on time-of-day profile.
368,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
369,0,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
369,1,afternoon,NS,10,0,3,10,0,10,1.5,3,False,Fixed plan based on time-of-day profile.
369,2,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
370,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
370,1,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
370,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
371,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
371,1,afternoon,NS,10,0,3,4,0,4,1.5,3,False,Fixed plan based on time-of-day profile.
371,2,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
372,0,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
372,1,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
372,2,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
373,0,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
373,1,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
373,2,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
374,0,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
374,1,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
374,2,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
375,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
375,1,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
375,2,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
376,0,afternoon,EW,10,2,0,0,8,8,1.0,2,False,Fixed plan based on time-of-day profile.
376,1,afternoon,EW,10,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
376,2,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
377,0,afternoon,NS,10,0,2,4,0,4,1.0,2,False,Fixed plan based on time-of-day profile.
377,1,afternoon,NS,10,0,2,4,0,4,1.0,2,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
377,2,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
378,0,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
378,1,afternoon,NS,10,0,4,4,0,4,2.0,4,False,Fixed plan based on time-of-day profile.
378,2,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
379,0,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
379,1,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
379,2,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
380,0,afternoon,EW,10,3,0,0,4,4,1.5,3,False,Fixed plan based on time-of-day profile.
380,1,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
380,2,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
381,0,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
381,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
381,2,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
382,0,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
382,1,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
382,2,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
383,0,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
383,1,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
383,2,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
